CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Tenure Months,Monthly Charges,Total Charges,Avg Monthly Spend,Churn Score,Churn Label,Churn Value,CLTV,Customer Tenure Group,High Value Customer,Service Utilization,Churn Reason,Churn Reason Cleaned,Churn Reason Grouped,Streaming Services,Electronic Check User,Autopay User,Support Score
9067-YGSCA,1,United States,California,Salinas,93901,"36.64152, -121.622188",36.64152,-121.622188,Female,No,No,No,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),70,26.05,1856.4,26.52,21,No,0,4467,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
9067-SQTNS,1,United States,California,Salinas,93905,"36.667794, -121.601306",36.667794,-121.601306,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),44,20.6,926.0,21.045454545454547,44,No,0,2471,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
1776-SPBWV,1,United States,California,Salinas,93907,"36.77462, -121.664714",36.77462,-121.664714,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),34,20.1,682.1,20.061764705882354,21,No,0,2272,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
8735-SDUFN,1,United States,California,Salinas,93908,"36.624338, -121.615669",36.624338,-121.615669,Female,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),72,24.3,1778.7,24.704166666666666,55,No,0,4397,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
9668-PUGNU,1,United States,California,Big Sur,93920,"36.092975, -121.549826",36.092975,-121.549826,Male,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,71,24.5,1816.2,25.580281690140847,38,No,0,4058,Long Term,No,Few,,Not Applicable,Not Applicable,No,1,0,0
9405-GPBBG,1,United States,California,Carmel By The Sea,93921,"36.554618, -121.922239",36.554618,-121.922239,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64,110.5,7069.25,110.45703125,64,No,0,5718,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
1926-QUZNN,1,United States,California,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),72,25.25,1841.2,25.572222222222223,36,No,0,4551,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
7016-NVRIC,1,United States,California,Chualar,93925,"36.596271, -121.442274",36.596271,-121.442274,Male,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),29,90.1,2656.7,91.6103448275862,55,No,0,3553,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
5829-NVSQN,1,United States,California,Gonzales,93926,"36.52588, -121.396719",36.52588,-121.396719,Female,No,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),23,68.75,1689.45,73.45434782608696,34,No,0,3519,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
9565-AXSMR,1,United States,California,Greenfield,93927,"36.248708, -121.386617",36.248708,-121.386617,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,52,19.2,1054.75,20.283653846153847,78,No,0,4203,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
8869-LIHMK,1,United States,California,King City,93930,"36.220761, -120.980777",36.220761,-120.980777,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64,115.1,7334.05,114.59453125,78,No,0,5213,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
0447-RXSGD,1,United States,California,Monterey,93940,"36.362741, -121.869685",36.362741,-121.869685,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24,99.65,2404.85,100.20208333333333,47,No,0,5207,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,0
4927-WWOOZ,1,United States,California,Pacific Grove,93950,"36.618337, -121.926417",36.618337,-121.926417,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,2,91.45,171.45,85.725,32,No,0,4889,Short Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,1
5788-YPOEG,1,United States,California,Pebble Beach,93953,"36.587497, -121.944815",36.587497,-121.944815,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,34,84.75,2839.45,83.51323529411764,51,No,0,2020,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,3
0661-KBKPA,1,United States,California,Seaside,93955,"36.625114, -121.823565",36.625114,-121.823565,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,53,78.75,3942.45,74.38584905660377,73,No,0,5052,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,2
9081-WWXKP,1,United States,California,Soledad,93960,"36.414216, -121.360597",36.414216,-121.360597,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),47,20.25,873.4,18.582978723404256,38,No,0,2070,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
0784-ZQJZX,1,United States,California,Spreckels,93962,"36.624641, -121.647195",36.624641,-121.647195,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),72,19.9,1529.65,21.24513888888889,72,No,0,5730,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,0
3133-PZNSR,1,United States,California,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),72,97.75,6991.6,97.10555555555555,46,No,0,4054,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
0722-SVSFK,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,7,100.4,715.0,102.14285714285714,56,No,0,5041,Short Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
3612-YVGSJ,1,United States,California,La Honda,94020,"37.285677, -122.224165",37.285677,-122.224165,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),71,24.45,1681.6,23.68450704225352,77,No,0,4742,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
9825-YCXWZ,1,United States,California,Loma Mar,94021,"37.266388, -122.26308",37.266388,-122.26308,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),41,101.1,4016.2,97.9560975609756,38,No,0,2227,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
5397-NSKQG,1,United States,California,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356,Male,No,Yes,Yes,No,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),67,50.9,3281.65,48.97985074626866,62,No,0,5281,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
8565-HBFNN,1,United States,California,Los Altos,94024,"37.352911, -122.093002",37.352911,-122.093002,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69,107.2,7317.1,106.0449275362319,51,No,0,5935,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
2000-DHJUY,1,United States,California,Menlo Park,94025,"37.449551, -122.183762",37.449551,-122.183762,Female,Yes,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),70,92.2,6474.45,92.49214285714285,44,No,0,5264,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
8670-ERCJH,1,United States,California,Portola Valley,94028,"37.369709, -122.215844",37.369709,-122.215844,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),72,113.4,8164.1,113.39027777777778,56,No,0,6347,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
7758-UJWYS,1,United States,California,Millbrae,94030,"37.601248, -122.403099",37.601248,-122.403099,Male,No,Yes,Yes,No,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,34,40.55,1325.85,38.995588235294115,31,No,0,3897,Medium Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,1
2050-ONYDQ,1,United States,California,Montara,94037,"37.540582, -122.509594",37.540582,-122.509594,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),65,26.0,1654.85,25.459230769230768,72,No,0,5352,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
7055-JCGNI,1,United States,California,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70,111.95,7795.95,111.37071428571429,25,No,0,4182,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
0739-UUAJR,1,United States,California,Mountain View,94040,"37.380662, -122.086022",37.380662,-122.086022,Female,No,Yes,Yes,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),72,53.8,3952.45,54.89513888888889,28,No,0,4954,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
4826-DXMUP,1,United States,California,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299,Male,No,No,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,35,72.1,2495.15,71.29,45,No,0,5510,Medium Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,0,1
7285-KLOTR,1,United States,California,Pacifica,94044,"37.573633, -122.455167",37.573633,-122.455167,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,12,78.85,876.75,73.0625,55,No,0,2495,Short Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
0654-PQKDW,1,United States,California,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),62,70.75,4263.45,68.76532258064516,24,No,0,4133,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
7175-NTIXE,1,United States,California,Redwood City,94061,"37.461251, -122.235414",37.461251,-122.235414,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25,76.15,1992.95,79.718,32,No,0,3955,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
7963-SHNDT,1,United States,California,Redwood City,94062,"37.410567, -122.297152",37.410567,-122.297152,Female,No,No,No,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,52,39.1,1982.1,38.11730769230769,52,No,0,4247,Long Term,No,Multiple,,Not Applicable,Not Applicable,No,0,0,2
9796-BPKIW,1,United States,California,Redwood City,94063,"37.499411, -122.196318",37.499411,-122.196318,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),8,69.95,562.7,70.3375,47,No,0,2939,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
0188-GWFLE,1,United States,California,Redwood City,94065,"37.527497, -122.230941",37.527497,-122.230941,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,2,20.05,33.7,16.85,59,No,0,4978,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
8129-GMVGI,1,United States,California,San Bruno,94066,"37.624436, -122.430661",37.624436,-122.430661,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,56,20.05,1090.1,19.46607142857143,59,No,0,5172,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
2882-DDZPG,1,United States,California,San Carlos,94070,"37.497915, -122.267361",37.497915,-122.267361,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),12,19.45,227.45,18.954166666666666,76,No,0,4862,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
3547-LQRIK,1,United States,California,San Gregorio,94074,"37.331762, -122.341444",37.331762,-122.341444,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,47,26.9,1250.85,26.613829787234042,47,No,0,2382,Medium Term,No,Few,,Not Applicable,Not Applicable,No,1,0,0
9137-NOQKA,1,United States,California,South San Francisco,94080,"37.654436, -122.426468",37.654436,-122.426468,Male,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,2,19.2,37.2,18.6,24,No,0,4577,Short Term,No,Few,,Not Applicable,Not Applicable,No,1,0,0
5843-TTHGI,1,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,Female,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,18,50.0,892.7,49.59444444444445,49,No,0,4952,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,1
1849-RJYIG,1,United States,California,Sunnyvale,94087,"37.3511, -122.037311",37.3511,-122.037311,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,8,60.0,487.75,60.96875,29,No,0,5862,Short Term,Yes,Few,,Not Applicable,Not Applicable,Yes,1,0,1
8868-GAGIO,1,United States,California,Sunnyvale,94089,"37.421633, -122.009613",37.421633,-122.009613,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,45,84.55,3713.95,82.53222222222222,44,No,0,3289,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,2
4061-UKJWL,1,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,3,45.45,141.7,47.23333333333333,72,No,0,3666,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
5380-XPJNZ,1,United States,California,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,38,20.05,678.2,17.847368421052632,27,No,0,4539,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
8263-QMNTJ,1,United States,California,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,72,115.55,8425.3,117.01805555555555,58,No,0,5890,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,1,0,3
3230-JCNZS,1,United States,California,San Francisco,94107,"37.768881, -122.395521",37.768881,-122.395521,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),71,99.0,7061.65,99.45985915492957,74,No,0,4305,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
0277-ORXQS,1,United States,California,San Francisco,94108,"37.791998, -122.408653",37.791998,-122.408653,Male,No,Yes,Yes,No,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),66,50.55,3364.55,50.97803030303031,30,No,0,4652,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
7996-BPXHY,1,United States,California,San Francisco,94111,"37.801776, -122.402293",37.801776,-122.402293,Female,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),13,25.0,332.5,25.576923076923077,21,No,0,4734,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
3227-WLKLI,1,United States,California,San Francisco,94112,"37.720498, -122.443119",37.720498,-122.443119,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65,91.55,5963.95,91.75307692307692,26,No,0,4921,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
2266-FUBDZ,1,United States,California,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,15,19.35,278.85,18.59,54,No,0,2742,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
8237-ULIXL,1,United States,California,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),72,24.85,1871.85,25.997916666666665,78,No,0,4067,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
8216-AZUUZ,1,United States,California,San Francisco,94118,"37.781304, -122.461522",37.781304,-122.461522,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,42,100.4,4303.65,102.46785714285713,76,No,0,3265,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
9153-BTBVV,1,United States,California,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),71,25.0,1753.0,24.690140845070424,79,No,0,4066,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
5186-PEIZU,1,United States,California,San Francisco,94124,"37.731505, -122.384532",37.731505,-122.384532,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35,19.25,617.65,17.647142857142857,67,No,0,4988,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
1074-AMIOH,1,United States,California,San Francisco,94127,"37.736535, -122.45732",37.736535,-122.45732,Female,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53,108.25,5935.1,111.98301886792453,73,No,0,5989,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
4361-FEBGN,1,United States,California,San Francisco,94131,"37.746699, -122.442833",37.746699,-122.442833,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),48,20.15,982.95,20.478125000000002,43,No,0,4399,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
7748-UMTRK,1,United States,California,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129,Female,Yes,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,30,101.3,2974.5,99.15,34,No,0,2440,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
0380-ZCSBI,1,United States,California,San Francisco,94133,"37.802071, -122.411004",37.802071,-122.411004,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),10,20.0,198.7,19.869999999999997,66,No,0,2411,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
7145-FEJWU,1,United States,California,San Francisco,94134,"37.721052, -122.413573",37.721052,-122.413573,Female,No,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,12,105.3,1275.65,106.30416666666667,72,No,0,5913,Short Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
6463-MVYRY,1,United States,California,Palo Alto,94301,"37.444314, -122.149996",37.444314,-122.149996,Female,Yes,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),57,69.85,4003.0,70.2280701754386,72,No,0,4759,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
3969-JQABI,1,United States,California,Palo Alto,94303,"37.45809, -122.115398",37.45809,-122.115398,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58,65.25,3791.6,65.37241379310345,64,No,0,5912,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
9624-EGDEQ,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,37,19.8,813.3,21.98108108108108,61,No,0,5336,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
1051-EQPZR,1,United States,California,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,44,19.6,780.25,17.732954545454547,36,No,0,5584,Medium Term,Yes,Few,,Not Applicable,Not Applicable,No,0,0,0
5849-ASHZJ,1,United States,California,Palo Alto,94306,"37.416159, -122.131337",37.416159,-122.131337,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),27,20.05,552.9,20.477777777777778,65,No,0,2400,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
5780-INQIK,1,United States,California,San Mateo,94401,"37.590421, -122.306467",37.590421,-122.306467,Female,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,8,49.4,408.25,51.03125,48,No,0,2907,Short Term,No,Few,,Not Applicable,Not Applicable,No,1,0,1
4526-ZJJTM,1,United States,California,San Mateo,94403,"37.538309, -122.305109",37.538309,-122.305109,Female,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),25,88.4,2191.15,87.646,51,No,0,4849,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
8384-FZBJK,1,United States,California,San Mateo,94404,"37.556094, -122.272437",37.556094,-122.272437,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57,100.6,5611.7,98.45087719298245,48,No,0,6351,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,1,0,0
3750-RNQKR,1,United States,California,Alameda,94501,"37.774633, -122.274434",37.774633,-122.274434,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,12,19.45,246.25,20.520833333333332,33,No,0,4788,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
0962-CQPWQ,1,United States,California,Alameda,94502,"37.724817, -122.224363",37.724817,-122.224363,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),62,20.3,1296.15,20.905645161290323,56,No,0,4574,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
3096-YXENJ,1,United States,California,Danville,94506,"37.791481, -121.903253",37.791481,-121.903253,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65,107.65,7082.85,108.96692307692308,25,No,0,4193,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
